Program Version:,EnergyPlus, Version 9.6.0-f420c06a69, YMD=2024.05.14 12:32
Tabular Output Report in Format: ,Comma

Building:,US+MF+CZ7+gasfurnace+crawlspace+IECC_2021
Environment:,ANNUAL ** Quebec.City-Ste.Foy-Univ.Laval QC CAN Custom-713920 WMO#=713920

----------------------------------------------------------------------------------------------------
REPORT:,Annual Building Utility Performance Summary
FOR:,Entire Facility
Values gathered over        24.00 hours
WARNING: THE REPORT DOES NOT REPRESENT A FULL ANNUAL SIMULATION.

Site and Source Energy

,,Total Energy [kBtu],Energy Per Total Building Area [kBtu/ft2],Energy Per Conditioned Building Area [kBtu/ft2]
,Total Site Energy,4265.35,0.11,0.20
,Net Site Energy,4265.35,0.11,0.20
,Total Source Energy,6743.41,0.17,0.31
,Net Source Energy,6743.41,0.17,0.31


Site to Source Energy Conversion Factors

,,Site=>Source Conversion Factor
,Electricity,3.167
,Natural Gas,1.084
,District Cooling,1.056
,District Heating,3.613
,Steam,1.200
,Gasoline,1.050
,Diesel,1.050
,Coal,1.050
,Fuel Oil No 1,1.050
,Fuel Oil No 2,1.050
,Propane,1.050
,Other Fuel 1,1.000
,Other Fuel 2,1.000


Building Area

,,Area [ft2]
,Total Building Area,39005.22
,Net Conditioned Building Area,21609.96
,Unconditioned Building Area,17395.26


End Uses

,,Electricity [kBtu],Natural Gas [kBtu],Gasoline [kBtu],Diesel [kBtu],Coal [kBtu],Fuel Oil No 1 [kBtu],Fuel Oil No 2 [kBtu],Propane [kBtu],Other Fuel 1 [kBtu],Other Fuel 2 [kBtu],District Cooling [kBtu],District Heating [kBtu],Water [gal]
,Heating,0.00,2149.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Cooling,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Interior Lighting,106.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Exterior Lighting,51.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Interior Equipment,721.84,481.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Exterior Equipment,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Fans,138.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Pumps,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Heat Rejection,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Humidification,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Heat Recovery,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Water Systems,0.00,616.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,933.99
,Refrigeration,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Generators,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,,,,,,,,,,,,,,
,Total End Uses,1017.65,3247.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,933.99
Note: Natural gas appears to be the principal heating source based on energy usage.


End Uses By Subcategory

,,Subcategory,Electricity [kBtu],Natural Gas [kBtu],Gasoline [kBtu],Diesel [kBtu],Coal [kBtu],Fuel Oil No 1 [kBtu],Fuel Oil No 2 [kBtu],Propane [kBtu],Other Fuel 1 [kBtu],Other Fuel 2 [kBtu],District Cooling [kBtu],District Heating [kBtu],Water [gal]
,Ventilation (simple):Fans:Electricity:Zone:LIVING_UNIT1_FRONTROW_TOPFLOOR,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,Fans:Electricity:Zone:LIVING_UNIT2_FRONTROW_TOPFLOOR,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,Ventilation (simple):Fans:Electricity:Zone:LIVING_UNIT2_FRONTROW_TOPFLOOR,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,Fans:Electricity:Zone:LIVING_UNIT3_FRONTROW_TOPFLOOR,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,Ventilation (simple):Fans:Electricity:Zone:LIVING_UNIT3_FRONTROW_TOPFLOOR,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,Fans:Electricity:Zone:LIVING_UNIT1_BACKROW_TOPFLOOR,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,Ventilation (simple):Fans:Electricity:Zone:LIVING_UNIT1_BACKROW_TOPFLOOR,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,Fans:Electricity:Zone:LIVING_UNIT2_BACKROW_TOPFLOOR,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,Ventilation (simple):Fans:Electricity:Zone:LIVING_UNIT2_BACKROW_TOPFLOOR,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,Fans:Electricity:Zone:LIVING_UNIT3_BACKROW_TOPFLOOR,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,Ventilation (simple):Fans:Electricity:Zone:LIVING_UNIT3_BACKROW_TOPFLOOR,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,ElectricityPurchased:Facility,298.05,9680.22,12-JAN-13:00,19141.32,12-JAN-21:00
,ElectricityPurchased:Plant,298.05,9680.22,12-JAN-13:00,19141.32,12-JAN-21:00
,Cogeneration:ElectricityPurchased,298.05,9680.22,12-JAN-13:00,19141.32,12-JAN-21:00
,General:Cogeneration:ElectricityPurchased,298.05,9680.22,12-JAN-13:00,19141.32,12-JAN-21:00
,ElectricitySurplusSold:Facility,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,ElectricitySurplusSold:Plant,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,Cogeneration:ElectricitySurplusSold,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,General:Cogeneration:ElectricitySurplusSold,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,ElectricityNet:Facility,298.05,9680.22,12-JAN-13:00,19141.32,12-JAN-21:00
,ElectricityNet:Plant,298.05,9680.22,12-JAN-13:00,19141.32,12-JAN-21:00
,Cogeneration:ElectricityNet,298.05,9680.22,12-JAN-13:00,19141.32,12-JAN-21:00
,General:Cogeneration:ElectricityNet,298.05,9680.22,12-JAN-13:00,19141.32,12-JAN-21:00
,Electricity:HVAC,40.48,1463.74,12-JAN-19:00,1842.21,12-JAN-05:00
,HeatRecovery:Electricity,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,General:HeatRecovery:Electricity,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,General:Fans:Electricity,24.28,788.74,12-JAN-19:00,1167.21,12-JAN-05:00
,Ventilation:Fans:Electricity,16.20,675.00,12-JAN-01:00,675.00,12-JAN-01:00
,ExteriorLights:Electricity,15.09,0.00,12-JAN-07:00,1257.69,12-JAN-01:00
,Exterior-Lights:ExteriorLights:Electricity,15.09,0.00,12-JAN-07:00,1257.69,12-JAN-01:00
,Garage-Lights:ExteriorLights:Electricity,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,Heating:Electricity,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,General:Heating:Electricity,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,Cooling:Electricity,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,General:Cooling:Electricity,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,Electricity:Plant,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,Pumps:Electricity,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,General:Pumps:Electricity,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00


Annual and Peak Values - Natural Gas

,,Natural Gas Annual Value [therm],Natural Gas Minimum Value [Btu/h],Timestamp of Minimum {TIMESTAMP},Natural Gas Maximum Value [Btu/h],Timestamp of Maximum {TIMESTAMP}
,NaturalGas:Facility,32.48,83224.27,12-JAN-01:00,169816.75,12-JAN-10:00
,NaturalGas:Building,4.82,2734.68,12-JAN-04:00,43735.22,12-JAN-18:00
,NaturalGas:Zone:LIVING_UNIT1_FRONTROW_BOTTOMFLOOR,0.27,151.93,12-JAN-04:00,2429.73,12-JAN-18:00
,NaturalGas:SpaceType:GENERAL,4.82,2734.68,12-JAN-04:00,43735.22,12-JAN-18:00
,InteriorEquipment:NaturalGas,4.82,2734.68,12-JAN-04:00,43735.22,12-JAN-18:00
,InteriorEquipment:NaturalGas:Zone:LIVING_UNIT1_FRONTROW_BOTTOMFLOOR,0.27,151.93,12-JAN-04:00,2429.73,12-JAN-18:00
,InteriorEquipment:NaturalGas:SpaceType:GENERAL,4.82,2734.68,12-JAN-04:00,43735.22,12-JAN-18:00
,gas_dryer:InteriorEquipment:NaturalGas,2.50,494.01,12-JAN-04:00,20254.25,12-JAN-12:00
,gas_dryer:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT1_FRONTROW_BOTTOMFLOOR,0.14,27.44,12-JAN-04:00,1125.24,12-JAN-12:00
,gas_dryer:InteriorEquipment:NaturalGas:SpaceType:GENERAL,2.50,494.01,12-JAN-04:00,20254.25,12-JAN-12:00
,gas_range:InteriorEquipment:NaturalGas,1.85,651.88,12-JAN-03:00,27685.38,12-JAN-18:00
,gas_range:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT1_FRONTROW_BOTTOMFLOOR,0.10,36.22,12-JAN-03:00,1538.08,12-JAN-18:00
,gas_range:InteriorEquipment:NaturalGas:SpaceType:GENERAL,1.85,651.88,12-JAN-03:00,27685.38,12-JAN-18:00
,gas_mels:InteriorEquipment:NaturalGas,0.47,1507.04,12-JAN-10:00,2914.85,12-JAN-21:00
,gas_mels:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT1_FRONTROW_BOTTOMFLOOR,0.03,83.72,12-JAN-10:00,161.94,12-JAN-21:00
,gas_mels:InteriorEquipment:NaturalGas:SpaceType:GENERAL,0.47,1507.04,12-JAN-10:00,2914.85,12-JAN-21:00
,NaturalGas:Zone:LIVING_UNIT2_FRONTROW_BOTTOMFLOOR,0.27,151.93,12-JAN-04:00,2429.73,12-JAN-18:00
,InteriorEquipment:NaturalGas:Zone:LIVING_UNIT2_FRONTROW_BOTTOMFLOOR,0.27,151.93,12-JAN-04:00,2429.73,12-JAN-18:00
,gas_dryer:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT2_FRONTROW_BOTTOMFLOOR,0.14,27.44,12-JAN-04:00,1125.24,12-JAN-12:00
,gas_range:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT2_FRONTROW_BOTTOMFLOOR,0.10,36.22,12-JAN-03:00,1538.08,12-JAN-18:00
,gas_mels:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT2_FRONTROW_BOTTOMFLOOR,0.03,83.72,12-JAN-10:00,161.94,12-JAN-21:00
,NaturalGas:Zone:LIVING_UNIT3_FRONTROW_BOTTOMFLOOR,0.27,151.93,12-JAN-04:00,2429.73,12-JAN-18:00
,InteriorEquipment:NaturalGas:Zone:LIVING_UNIT3_FRONTROW_BOTTOMFLOOR,0.27,151.93,12-JAN-04:00,2429.73,12-JAN-18:00
,gas_dryer:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT3_FRONTROW_BOTTOMFLOOR,0.14,27.44,12-JAN-04:00,1125.24,12-JAN-12:00
,gas_range:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT3_FRONTROW_BOTTOMFLOOR,0.10,36.22,12-JAN-03:00,1538.08,12-JAN-18:00
,gas_mels:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT3_FRONTROW_BOTTOMFLOOR,0.03,83.72,12-JAN-10:00,161.94,12-JAN-21:00
,NaturalGas:Zone:LIVING_UNIT1_BACKROW_BOTTOMFLOOR,0.27,151.93,12-JAN-04:00,2429.73,12-JAN-18:00
,InteriorEquipment:NaturalGas:Zone:LIVING_UNIT1_BACKROW_BOTTOMFLOOR,0.27,151.93,12-JAN-04:00,2429.73,12-JAN-18:00
,gas_dryer:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT1_BACKROW_BOTTOMFLOOR,0.14,27.44,12-JAN-04:00,1125.24,12-JAN-12:00
,gas_range:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT1_BACKROW_BOTTOMFLOOR,0.10,36.22,12-JAN-03:00,1538.08,12-JAN-18:00
,gas_mels:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT1_BACKROW_BOTTOMFLOOR,0.03,83.72,12-JAN-10:00,161.94,12-JAN-21:00
,NaturalGas:Zone:LIVING_UNIT2_BACKROW_BOTTOMFLOOR,0.27,151.93,12-JAN-04:00,2429.73,12-JAN-18:00
,InteriorEquipment:NaturalGas:Zone:LIVING_UNIT2_BACKROW_BOTTOMFLOOR,0.27,151.93,12-JAN-04:00,2429.73,12-JAN-18:00
,gas_dryer:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT2_BACKROW_BOTTOMFLOOR,0.14,27.44,12-JAN-04:00,1125.24,12-JAN-12:00
,gas_range:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT2_BACKROW_BOTTOMFLOOR,0.10,36.22,12-JAN-03:00,1538.08,12-JAN-18:00
,gas_mels:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT2_BACKROW_BOTTOMFLOOR,0.03,83.72,12-JAN-10:00,161.94,12-JAN-21:00
,NaturalGas:Zone:LIVING_UNIT3_BACKROW_BOTTOMFLOOR,0.27,151.93,12-JAN-04:00,2429.73,12-JAN-18:00
,InteriorEquipment:NaturalGas:Zone:LIVING_UNIT3_BACKROW_BOTTOMFLOOR,0.27,151.93,12-JAN-04:00,2429.73,12-JAN-18:00
,gas_dryer:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT3_BACKROW_BOTTOMFLOOR,0.14,27.44,12-JAN-04:00,1125.24,12-JAN-12:00
,gas_range:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT3_BACKROW_BOTTOMFLOOR,0.10,36.22,12-JAN-03:00,1538.08,12-JAN-18:00
,gas_mels:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT3_BACKROW_BOTTOMFLOOR,0.03,83.72,12-JAN-10:00,161.94,12-JAN-21:00
,NaturalGas:Zone:LIVING_UNIT1_FRONTROW_MIDDLEFLOOR,0.27,151.93,12-JAN-04:00,2429.73,12-JAN-18:00
,InteriorEquipment:NaturalGas:Zone:LIVING_UNIT1_FRONTROW_MIDDLEFLOOR,0.27,151.93,12-JAN-04:00,2429.73,12-JAN-18:00
,gas_dryer:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT1_FRONTROW_MIDDLEFLOOR,0.14,27.44,12-JAN-04:00,1125.24,12-JAN-12:00
,gas_range:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT1_FRONTROW_MIDDLEFLOOR,0.10,36.22,12-JAN-03:00,1538.08,12-JAN-18:00
,gas_mels:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT1_FRONTROW_MIDDLEFLOOR,0.03,83.72,12-JAN-10:00,161.94,12-JAN-21:00
,NaturalGas:Zone:LIVING_UNIT2_FRONTROW_MIDDLEFLOOR,0.27,151.93,12-JAN-04:00,2429.73,12-JAN-18:00
,InteriorEquipment:NaturalGas:Zone:LIVING_UNIT2_FRONTROW_MIDDLEFLOOR,0.27,151.93,12-JAN-04:00,2429.73,12-JAN-18:00
,gas_dryer:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT2_FRONTROW_MIDDLEFLOOR,0.14,27.44,12-JAN-04:00,1125.24,12-JAN-12:00
,gas_range:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT2_FRONTROW_MIDDLEFLOOR,0.10,36.22,12-JAN-03:00,1538.08,12-JAN-18:00
,gas_mels:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT2_FRONTROW_MIDDLEFLOOR,0.03,83.72,12-JAN-10:00,161.94,12-JAN-21:00
,NaturalGas:Zone:LIVING_UNIT3_FRONTROW_MIDDLEFLOOR,0.27,151.93,12-JAN-04:00,2429.73,12-JAN-18:00
,InteriorEquipment:NaturalGas:Zone:LIVING_UNIT3_FRONTROW_MIDDLEFLOOR,0.27,151.93,12-JAN-04:00,2429.73,12-JAN-18:00
,gas_dryer:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT3_FRONTROW_MIDDLEFLOOR,0.14,27.44,12-JAN-04:00,1125.24,12-JAN-12:00
,gas_range:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT3_FRONTROW_MIDDLEFLOOR,0.10,36.22,12-JAN-03:00,1538.08,12-JAN-18:00
,gas_mels:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT3_FRONTROW_MIDDLEFLOOR,0.03,83.72,12-JAN-10:00,161.94,12-JAN-21:00
,NaturalGas:Zone:LIVING_UNIT1_BACKROW_MIDDLEFLOOR,0.27,151.93,12-JAN-04:00,2429.73,12-JAN-18:00
,InteriorEquipment:NaturalGas:Zone:LIVING_UNIT1_BACKROW_MIDDLEFLOOR,0.27,151.93,12-JAN-04:00,2429.73,12-JAN-18:00
,gas_dryer:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT1_BACKROW_MIDDLEFLOOR,0.14,27.44,12-JAN-04:00,1125.24,12-JAN-12:00
,gas_range:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT1_BACKROW_MIDDLEFLOOR,0.10,36.22,12-JAN-03:00,1538.08,12-JAN-18:00
,gas_mels:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT1_BACKROW_MIDDLEFLOOR,0.03,83.72,12-JAN-10:00,161.94,12-JAN-21:00
,NaturalGas:Zone:LIVING_UNIT2_BACKROW_MIDDLEFLOOR,0.27,151.93,12-JAN-04:00,2429.73,12-JAN-18:00
,InteriorEquipment:NaturalGas:Zone:LIVING_UNIT2_BACKROW_MIDDLEFLOOR,0.27,151.93,12-JAN-04:00,2429.73,12-JAN-18:00
,gas_dryer:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT2_BACKROW_MIDDLEFLOOR,0.14,27.44,12-JAN-04:00,1125.24,12-JAN-12:00
,gas_range:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT2_BACKROW_MIDDLEFLOOR,0.10,36.22,12-JAN-03:00,1538.08,12-JAN-18:00
,gas_mels:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT2_BACKROW_MIDDLEFLOOR,0.03,83.72,12-JAN-10:00,161.94,12-JAN-21:00
,NaturalGas:Zone:LIVING_UNIT3_BACKROW_MIDDLEFLOOR,0.27,151.93,12-JAN-04:00,2429.73,12-JAN-18:00
,InteriorEquipment:NaturalGas:Zone:LIVING_UNIT3_BACKROW_MIDDLEFLOOR,0.27,151.93,12-JAN-04:00,2429.73,12-JAN-18:00
,gas_dryer:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT3_BACKROW_MIDDLEFLOOR,0.14,27.44,12-JAN-04:00,1125.24,12-JAN-12:00
,gas_range:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT3_BACKROW_MIDDLEFLOOR,0.10,36.22,12-JAN-03:00,1538.08,12-JAN-18:00
,gas_mels:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT3_BACKROW_MIDDLEFLOOR,0.03,83.72,12-JAN-10:00,161.94,12-JAN-21:00
,NaturalGas:Zone:LIVING_UNIT1_FRONTROW_TOPFLOOR,0.27,151.93,12-JAN-04:00,2429.73,12-JAN-18:00
,InteriorEquipment:NaturalGas:Zone:LIVING_UNIT1_FRONTROW_TOPFLOOR,0.27,151.93,12-JAN-04:00,2429.73,12-JAN-18:00
,gas_dryer:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT1_FRONTROW_TOPFLOOR,0.14,27.44,12-JAN-04:00,1125.24,12-JAN-12:00
,gas_range:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT1_FRONTROW_TOPFLOOR,0.10,36.22,12-JAN-03:00,1538.08,12-JAN-18:00
,gas_mels:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT1_FRONTROW_TOPFLOOR,0.03,83.72,12-JAN-10:00,161.94,12-JAN-21:00
,NaturalGas:Zone:LIVING_UNIT2_FRONTROW_TOPFLOOR,0.27,151.93,12-JAN-04:00,2429.73,12-JAN-18:00
,InteriorEquipment:NaturalGas:Zone:LIVING_UNIT2_FRONTROW_TOPFLOOR,0.27,151.93,12-JAN-04:00,2429.73,12-JAN-18:00
,gas_dryer:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT2_FRONTROW_TOPFLOOR,0.14,27.44,12-JAN-04:00,1125.24,12-JAN-12:00
,gas_range:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT2_FRONTROW_TOPFLOOR,0.10,36.22,12-JAN-03:00,1538.08,12-JAN-18:00
,gas_mels:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT2_FRONTROW_TOPFLOOR,0.03,83.72,12-JAN-10:00,161.94,12-JAN-21:00
,NaturalGas:Zone:LIVING_UNIT3_FRONTROW_TOPFLOOR,0.27,151.93,12-JAN-04:00,2429.73,12-JAN-18:00
,InteriorEquipment:NaturalGas:Zone:LIVING_UNIT3_FRONTROW_TOPFLOOR,0.27,151.93,12-JAN-04:00,2429.73,12-JAN-18:00
,gas_dryer:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT3_FRONTROW_TOPFLOOR,0.14,27.44,12-JAN-04:00,1125.24,12-JAN-12:00
,gas_range:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT3_FRONTROW_TOPFLOOR,0.10,36.22,12-JAN-03:00,1538.08,12-JAN-18:00
,gas_mels:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT3_FRONTROW_TOPFLOOR,0.03,83.72,12-JAN-10:00,161.94,12-JAN-21:00
,NaturalGas:Zone:LIVING_UNIT1_BACKROW_TOPFLOOR,0.27,151.93,12-JAN-04:00,2429.73,12-JAN-18:00
,InteriorEquipment:NaturalGas:Zone:LIVING_UNIT1_BACKROW_TOPFLOOR,0.27,151.93,12-JAN-04:00,2429.73,12-JAN-18:00
,gas_dryer:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT1_BACKROW_TOPFLOOR,0.14,27.44,12-JAN-04:00,1125.24,12-JAN-12:00
,gas_range:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT1_BACKROW_TOPFLOOR,0.10,36.22,12-JAN-03:00,1538.08,12-JAN-18:00
,gas_mels:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT1_BACKROW_TOPFLOOR,0.03,83.72,12-JAN-10:00,161.94,12-JAN-21:00
,NaturalGas:Zone:LIVING_UNIT2_BACKROW_TOPFLOOR,0.27,151.93,12-JAN-04:00,2429.73,12-JAN-18:00
,InteriorEquipment:NaturalGas:Zone:LIVING_UNIT2_BACKROW_TOPFLOOR,0.27,151.93,12-JAN-04:00,2429.73,12-JAN-18:00
,gas_dryer:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT2_BACKROW_TOPFLOOR,0.14,27.44,12-JAN-04:00,1125.24,12-JAN-12:00
,gas_range:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT2_BACKROW_TOPFLOOR,0.10,36.22,12-JAN-03:00,1538.08,12-JAN-18:00
,gas_mels:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT2_BACKROW_TOPFLOOR,0.03,83.72,12-JAN-10:00,161.94,12-JAN-21:00
,NaturalGas:Zone:LIVING_UNIT3_BACKROW_TOPFLOOR,0.27,151.93,12-JAN-04:00,2429.73,12-JAN-18:00
,InteriorEquipment:NaturalGas:Zone:LIVING_UNIT3_BACKROW_TOPFLOOR,0.27,151.93,12-JAN-04:00,2429.73,12-JAN-18:00
,gas_dryer:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT3_BACKROW_TOPFLOOR,0.14,27.44,12-JAN-04:00,1125.24,12-JAN-12:00
,gas_range:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT3_BACKROW_TOPFLOOR,0.10,36.22,12-JAN-03:00,1538.08,12-JAN-18:00
,gas_mels:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT3_BACKROW_TOPFLOOR,0.03,83.72,12-JAN-10:00,161.94,12-JAN-21:00
,NaturalGas:HVAC,21.50,69921.20,12-JAN-19:00,103201.21,12-JAN-05:00
,Heating:NaturalGas,21.50,69921.20,12-JAN-19:00,103201.21,12-JAN-05:00
,General:Heating:NaturalGas,21.50,69921.20,12-JAN-19:00,103201.21,12-JAN-05:00
,NaturalGas:Plant,6.16,2449.61,12-JAN-03:00,47093.53,12-JAN-09:00
,WaterSystems:NaturalGas,6.16,2449.61,12-JAN-03:00,47093.53,12-JAN-09:00
,Water Heater:WaterSystems:NaturalGas,6.16,2449.61,12-JAN-03:00,47093.53,12-JAN-09:00


Annual and Peak Values - Cooling

,,Cooling Annual Value [ton-hrs],Cooling Minimum Value [ton],Timestamp of Minimum {TIMESTAMP},Cooling Maximum Value [ton],Timestamp of Maximum {TIMESTAMP}
,None,,,,,


Annual and Peak Values - Water

,,Annual Value [ft3],Minimum Value [ft3/min],Timestamp of Minimum {TIMESTAMP},Maximum Value [ft3/min],Timestamp of Maximum {TIMESTAMP}
,Water:Facility,124.87,0.01,12-JAN-03:00,0.16,12-JAN-09:00
,Water:Plant,124.87,0.01,12-JAN-03:00,0.16,12-JAN-09:00
,WaterSystems:Water,124.87,0.01,12-JAN-03:00,0.16,12-JAN-09:00
,Domestic Hot Water:WaterSystems:Water,124.87,0.01,12-JAN-03:00,0.16,12-JAN-09:00
,MainsWater:Facility,124.87,0.01,12-JAN-03:00,0.16,12-JAN-09:00
,MainsWater:Plant,124.87,0.01,12-JAN-03:00,0.16,12-JAN-09:00
,WaterSystems:MainsWater,124.87,0.01,12-JAN-03:00,0.16,12-JAN-09:00
,Domestic Hot Water:WaterSystems:MainsWater,124.87,0.01,12-JAN-03:00,0.16,12-JAN-09:00
,Water Heater:WaterSystems:Water,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,Water Heater:WaterSystems:MainsWater,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00


Annual and Peak Values - Other by Weight/Mass

,,Annual Value [lb],Minimum Value [lb/s],Timestamp of Minimum {TIMESTAMP},Maximum Value [lb/s],Timestamp of Maximum {TIMESTAMP}
,Carbon Equivalent:Facility,0.00,0.000,12-JAN-01:00,0.000,12-JAN-01:00
,CarbonEquivalentEmissions:Carbon Equivalent,0.00,0.000,12-JAN-01:00,0.000,12-JAN-01:00


Annual and Peak Values - Other Volumetric

,,Annual Value [ft3],Minimum Value [ft3/min],Timestamp of Minimum {TIMESTAMP},Maximum Value [ft3/min],Timestamp of Maximum {TIMESTAMP}
,None,,,,,


Annual and Peak Values - Other Liquid/Gas

,,Annual Value [gal],Minimum Value [gal],Timestamp of Minimum {TIMESTAMP},Maximum Value [gal],Timestamp of Maximum {TIMESTAMP}
,None,,,,,


Annual and Peak Values - Other

,,Annual Value [kBtu],Minimum Value [Btu/h],Timestamp of Minimum {TIMESTAMP},Maximum Value [Btu/h],Timestamp of Maximum {TIMESTAMP}
,EnergyTransfer:Facility,4466.56,134611.83,12-JAN-01:00,218354.05,12-JAN-08:00
,EnergyTransfer:Building,1420.99,42714.23,12-JAN-19:00,71216.52,12-JAN-05:00
