Program Version:,EnergyPlus, Version 9.6.0-f420c06a69, YMD=2024.05.14 12:32
Tabular Output Report in Format: ,Comma

Building:,US+MF+CZ7+gasfurnace+heatedbsmt+IECC_2021
Environment:,ANNUAL ** Quebec.City-Ste.Foy-Univ.Laval QC CAN Custom-713920 WMO#=713920

----------------------------------------------------------------------------------------------------
REPORT:,Annual Building Utility Performance Summary
FOR:,Entire Facility
Values gathered over        24.00 hours
WARNING: THE REPORT DOES NOT REPRESENT A FULL ANNUAL SIMULATION.

Site and Source Energy

,,Total Energy [kBtu],Energy Per Total Building Area [kBtu/ft2],Energy Per Conditioned Building Area [kBtu/ft2]
,Total Site Energy,6490.17,0.17,0.22
,Net Site Energy,6490.17,0.17,0.22
,Total Source Energy,9268.48,0.24,0.32
,Net Source Energy,9268.48,0.24,0.32


Site to Source Energy Conversion Factors

,,Site=>Source Conversion Factor
,Electricity,3.167
,Natural Gas,1.084
,District Cooling,1.056
,District Heating,3.613
,Steam,1.200
,Gasoline,1.050
,Diesel,1.050
,Coal,1.050
,Fuel Oil No 1,1.050
,Fuel Oil No 2,1.050
,Propane,1.050
,Other Fuel 1,1.000
,Other Fuel 2,1.000


Building Area

,,Area [ft2]
,Total Building Area,39005.22
,Net Conditioned Building Area,29404.35
,Unconditioned Building Area,9600.87


End Uses

,,Electricity [kBtu],Natural Gas [kBtu],Gasoline [kBtu],Diesel [kBtu],Coal [kBtu],Fuel Oil No 1 [kBtu],Fuel Oil No 2 [kBtu],Propane [kBtu],Other Fuel 1 [kBtu],Other Fuel 2 [kBtu],District Cooling [kBtu],District Heating [kBtu],Water [gal]
,Heating,0.00,4320.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Cooling,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Interior Lighting,106.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Exterior Lighting,51.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Interior Equipment,721.84,481.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Exterior Equipment,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Fans,192.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Pumps,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Heat Rejection,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Humidification,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Heat Recovery,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Water Systems,0.00,616.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,933.99
,Refrigeration,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Generators,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,,,,,,,,,,,,,,
,Total End Uses,1072.08,5418.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,933.99
Note: Natural gas appears to be the principal heating source based on energy usage.


End Uses By Subcategory

,,Subcategory,Electricity [kBtu],Natural Gas [kBtu],Gasoline [kBtu],Diesel [kBtu],Coal [kBtu],Fuel Oil No 1 [kBtu],Fuel Oil No 2 [kBtu],Propane [kBtu],Other Fuel 1 [kBtu],Other Fuel 2 [kBtu],District Cooling [kBtu],District Heating [kBtu],Water [gal]
,31,LIVING HARDWIRED LIGHTING1_BACKROW_TOPFLOOR,INTERIORLIGHTINGHE,LIVING_UNIT1_BACKROW_TOPFLOOR,1200.51,2.0,481.174,0.401,70.512,0.000,0.600,0.200,0.200,0.000,General,33.079,481.174
,32,LIVING PLUG-IN LIGHTING1_BACKROW_TOPFLOOR,INTERIORLIGHTINGHE,LIVING_UNIT1_BACKROW_TOPFLOOR,1200.51,2.0,218.812,0.182,32.065,0.000,0.600,0.200,0.200,0.000,General,15.044,218.812
,33,LIVING HARDWIRED LIGHTING2_BACKROW_TOPFLOOR,INTERIORLIGHTINGHE,LIVING_UNIT2_BACKROW_TOPFLOOR,1200.51,2.0,481.174,0.401,70.512,0.000,0.600,0.200,0.200,0.000,General,33.079,481.174
,34,LIVING PLUG-IN LIGHTING2_BACKROW_TOPFLOOR,INTERIORLIGHTINGHE,LIVING_UNIT2_BACKROW_TOPFLOOR,1200.51,2.0,218.812,0.182,32.065,0.000,0.600,0.200,0.200,0.000,General,15.044,218.812
,35,LIVING HARDWIRED LIGHTING3_BACKROW_TOPFLOOR,INTERIORLIGHTINGHE,LIVING_UNIT3_BACKROW_TOPFLOOR,1200.51,2.0,481.174,0.401,70.512,0.000,0.600,0.200,0.200,0.000,General,33.079,481.174
,36,LIVING PLUG-IN LIGHTING3_BACKROW_TOPFLOOR,INTERIORLIGHTINGHE,LIVING_UNIT3_BACKROW_TOPFLOOR,1200.51,2.0,218.812,0.182,32.065,0.000,0.600,0.200,0.200,0.000,General,15.044,218.812


ElectricEquipment Internal Gains Nominal

,,Name,Schedule Name,Zone Name,Zone Floor Area {ft2},# Zone Occupants,Equipment Level {Btu/h},Equipment/Floor Area {Btu/h-ft2},Equipment per person {W/person},Fraction Latent,Fraction Radiant,Fraction Lost,Fraction Convected,End-Use SubCategory,Nominal Minimum Equipment Level {Btu/h},Nominal Maximum Equipment Level {Btu/h}
,1,DISHWASHER1_FRONTROW_BOTTOMFLOOR,DISHWASHER,LIVING_UNIT1_FRONTROW_BOTTOMFLOOR,1200.51,2.0,186.821,0.156,27.377,0.150,0.600,0.250,0.000,dishwasher,0.000,166.833
,2,REFRIGERATOR1_FRONTROW_BOTTOMFLOOR,REFRIGERATOR,LIVING_UNIT1_FRONTROW_BOTTOMFLOOR,1200.51,2.0,310.690,0.259,45.529,0.000,1.000,0.000,0.000,refrigerator,227.232,310.690
,3,CLOTHESWASHER1_FRONTROW_BOTTOMFLOOR,CLOTHESWASHER,LIVING_UNIT1_FRONTROW_BOTTOMFLOOR,1200.51,2.0,80.974,0.068,11.866,0.000,0.800,0.200,0.000,clotheswasher,0.000,72.311
,4,GAS_DRYER1_FRONTROW_BOTTOMFLOOR,CLOTHESDRYER,LIVING_UNIT1_FRONTROW_BOTTOMFLOOR,1200.51,2.0,55.199,0.046,8.089,0.000,1.000,0.000,0.000,gas_dryer,0.000,55.199
,5,GAS_RANGE1_FRONTROW_BOTTOMFLOOR,COOKINGRANGE,LIVING_UNIT1_FRONTROW_BOTTOMFLOOR,1200.51,2.0,0.000,0.000,0.000,0.000,1.000,0.000,0.000,gas_range,0.000,0.000
,6,TELEVISION1_FRONTROW_BOTTOMFLOOR,INTERIORLIGHTING,LIVING_UNIT1_FRONTROW_BOTTOMFLOOR,1200.51,2.0,0.000,0.000,0.000,0.000,1.000,0.000,0.000,television,0.000,0.000
,7,GAS_MELS1_FRONTROW_BOTTOMFLOOR,MISCPLUGLOAD,LIVING_UNIT1_FRONTROW_BOTTOMFLOOR,1200.51,2.0,1343.274,1.119,196.845,6.000E-002,0.690,0.250,0.000,gas_mels,694.502,1343.274
,8,IECC_ADJ1_FRONTROW_BOTTOMFLOOR,MISCPLUGLOAD,LIVING_UNIT1_FRONTROW_BOTTOMFLOOR,1200.51,2.0,556.368,0.463,81.531,6.244E-002,0.412,0.251,0.275,IECC_adj,287.655,556.368
,9,DISHWASHER2_FRONTROW_BOTTOMFLOOR,DISHWASHER,LIVING_UNIT2_FRONTROW_BOTTOMFLOOR,1200.51,2.0,186.821,0.156,27.377,0.150,0.600,0.250,0.000,dishwasher,0.000,166.833
,10,REFRIGERATOR2_FRONTROW_BOTTOMFLOOR,REFRIGERATOR,LIVING_UNIT2_FRONTROW_BOTTOMFLOOR,1200.51,2.0,310.690,0.259,45.529,0.000,1.000,0.000,0.000,refrigerator,227.232,310.690
,11,CLOTHESWASHER2_FRONTROW_BOTTOMFLOOR,CLOTHESWASHER,LIVING_UNIT2_FRONTROW_BOTTOMFLOOR,1200.51,2.0,80.974,0.068,11.866,0.000,0.800,0.200,0.000,clotheswasher,0.000,72.311
,12,GAS_DRYER2_FRONTROW_BOTTOMFLOOR,CLOTHESDRYER,LIVING_UNIT2_FRONTROW_BOTTOMFLOOR,1200.51,2.0,55.199,0.046,8.089,0.000,1.000,0.000,0.000,gas_dryer,0.000,55.199
,13,GAS_RANGE2_FRONTROW_BOTTOMFLOOR,COOKINGRANGE,LIVING_UNIT2_FRONTROW_BOTTOMFLOOR,1200.51,2.0,0.000,0.000,0.000,0.000,1.000,0.000,0.000,gas_range,0.000,0.000
,14,TELEVISION2_FRONTROW_BOTTOMFLOOR,INTERIORLIGHTING,LIVING_UNIT2_FRONTROW_BOTTOMFLOOR,1200.51,2.0,0.000,0.000,0.000,0.000,1.000,0.000,0.000,television,0.000,0.000
,15,GAS_MELS2_FRONTROW_BOTTOMFLOOR,MISCPLUGLOAD,LIVING_UNIT2_FRONTROW_BOTTOMFLOOR,1200.51,2.0,1343.274,1.119,196.845,6.000E-002,0.690,0.250,0.000,gas_mels,694.502,1343.274
,16,IECC_ADJ2_FRONTROW_BOTTOMFLOOR,MISCPLUGLOAD,LIVING_UNIT2_FRONTROW_BOTTOMFLOOR,1200.51,2.0,556.368,0.463,81.531,6.244E-002,0.412,0.251,0.275,IECC_adj,287.655,556.368
,17,DISHWASHER3_FRONTROW_BOTTOMFLOOR,DISHWASHER,LIVING_UNIT3_FRONTROW_BOTTOMFLOOR,1200.51,2.0,186.821,0.156,27.377,0.150,0.600,0.250,0.000,dishwasher,0.000,166.833
,18,REFRIGERATOR3_FRONTROW_BOTTOMFLOOR,REFRIGERATOR,LIVING_UNIT3_FRONTROW_BOTTOMFLOOR,1200.51,2.0,310.690,0.259,45.529,0.000,1.000,0.000,0.000,refrigerator,227.232,310.690
,19,CLOTHESWASHER3_FRONTROW_BOTTOMFLOOR,CLOTHESWASHER,LIVING_UNIT3_FRONTROW_BOTTOMFLOOR,1200.51,2.0,80.974,0.068,11.866,0.000,0.800,0.200,0.000,clotheswasher,0.000,72.311
,20,GAS_DRYER3_FRONTROW_BOTTOMFLOOR,CLOTHESDRYER,LIVING_UNIT3_FRONTROW_BOTTOMFLOOR,1200.51,2.0,55.199,0.046,8.089,0.000,1.000,0.000,0.000,gas_dryer,0.000,55.199
,21,GAS_RANGE3_FRONTROW_BOTTOMFLOOR,COOKINGRANGE,LIVING_UNIT3_FRONTROW_BOTTOMFLOOR,1200.51,2.0,0.000,0.000,0.000,0.000,1.000,0.000,0.000,gas_range,0.000,0.000
,22,TELEVISION3_FRONTROW_BOTTOMFLOOR,INTERIORLIGHTING,LIVING_UNIT3_FRONTROW_BOTTOMFLOOR,1200.51,2.0,0.000,0.000,0.000,0.000,1.000,0.000,0.000,television,0.000,0.000
,23,GAS_MELS3_FRONTROW_BOTTOMFLOOR,MISCPLUGLOAD,LIVING_UNIT3_FRONTROW_BOTTOMFLOOR,1200.51,2.0,1343.274,1.119,196.845,6.000E-002,0.690,0.250,0.000,gas_mels,694.502,1343.274
,24,IECC_ADJ3_FRONTROW_BOTTOMFLOOR,MISCPLUGLOAD,LIVING_UNIT3_FRONTROW_BOTTOMFLOOR,1200.51,2.0,556.368,0.463,81.531,6.244E-002,0.412,0.251,0.275,IECC_adj,287.655,556.368
,25,DISHWASHER1_BACKROW_BOTTOMFLOOR,DISHWASHER,LIVING_UNIT1_BACKROW_BOTTOMFLOOR,1200.51,2.0,186.821,0.156,27.377,0.150,0.600,0.250,0.000,dishwasher,0.000,166.833
,26,REFRIGERATOR1_BACKROW_BOTTOMFLOOR,REFRIGERATOR,LIVING_UNIT1_BACKROW_BOTTOMFLOOR,1200.51,2.0,310.690,0.259,45.529,0.000,1.000,0.000,0.000,refrigerator,227.232,310.690
,27,CLOTHESWASHER1_BACKROW_BOTTOMFLOOR,CLOTHESWASHER,LIVING_UNIT1_BACKROW_BOTTOMFLOOR,1200.51,2.0,80.974,0.068,11.866,0.000,0.800,0.200,0.000,clotheswasher,0.000,72.311
,28,GAS_DRYER1_BACKROW_BOTTOMFLOOR,CLOTHESDRYER,LIVING_UNIT1_BACKROW_BOTTOMFLOOR,1200.51,2.0,55.199,0.046,8.089,0.000,1.000,0.000,0.000,gas_dryer,0.000,55.199
,29,GAS_RANGE1_BACKROW_BOTTOMFLOOR,COOKINGRANGE,LIVING_UNIT1_BACKROW_BOTTOMFLOOR,1200.51,2.0,0.000,0.000,0.000,0.000,1.000,0.000,0.000,gas_range,0.000,0.000
,30,TELEVISION1_BACKROW_BOTTOMFLOOR,INTERIORLIGHTING,LIVING_UNIT1_BACKROW_BOTTOMFLOOR,1200.51,2.0,0.000,0.000,0.000,0.000,1.000,0.000,0.000,television,0.000,0.000
,31,GAS_MELS1_BACKROW_BOTTOMFLOOR,MISCPLUGLOAD,LIVING_UNIT1_BACKROW_BOTTOMFLOOR,1200.51,2.0,1343.274,1.119,196.845,6.000E-002,0.690,0.250,0.000,gas_mels,694.502,1343.274
,32,IECC_ADJ1_BACKROW_BOTTOMFLOOR,MISCPLUGLOAD,LIVING_UNIT1_BACKROW_BOTTOMFLOOR,1200.51,2.0,556.368,0.463,81.531,6.244E-002,0.412,0.251,0.275,IECC_adj,287.655,556.368
,33,DISHWASHER2_BACKROW_BOTTOMFLOOR,DISHWASHER,LIVING_UNIT2_BACKROW_BOTTOMFLOOR,1200.51,2.0,186.821,0.156,27.377,0.150,0.600,0.250,0.000,dishwasher,0.000,166.833
,34,REFRIGERATOR2_BACKROW_BOTTOMFLOOR,REFRIGERATOR,LIVING_UNIT2_BACKROW_BOTTOMFLOOR,1200.51,2.0,310.690,0.259,45.529,0.000,1.000,0.000,0.000,refrigerator,227.232,310.690
,35,CLOTHESWASHER2_BACKROW_BOTTOMFLOOR,CLOTHESWASHER,LIVING_UNIT2_BACKROW_BOTTOMFLOOR,1200.51,2.0,80.974,0.068,11.866,0.000,0.800,0.200,0.000,clotheswasher,0.000,72.311
,36,GAS_DRYER2_BACKROW_BOTTOMFLOOR,CLOTHESDRYER,LIVING_UNIT2_BACKROW_BOTTOMFLOOR,1200.51,2.0,55.199,0.046,8.089,0.000,1.000,0.000,0.000,gas_dryer,0.000,55.199
,37,GAS_RANGE2_BACKROW_BOTTOMFLOOR,COOKINGRANGE,LIVING_UNIT2_BACKROW_BOTTOMFLOOR,1200.51,2.0,0.000,0.000,0.000,0.000,1.000,0.000,0.000,gas_range,0.000,0.000
,38,TELEVISION2_BACKROW_BOTTOMFLOOR,INTERIORLIGHTING,LIVING_UNIT2_BACKROW_BOTTOMFLOOR,1200.51,2.0,0.000,0.000,0.000,0.000,1.000,0.000,0.000,television,0.000,0.000
,39,GAS_MELS2_BACKROW_BOTTOMFLOOR,MISCPLUGLOAD,LIVING_UNIT2_BACKROW_BOTTOMFLOOR,1200.51,2.0,1343.274,1.119,196.845,6.000E-002,0.690,0.250,0.000,gas_mels,694.502,1343.274
,40,IECC_ADJ2_BACKROW_BOTTOMFLOOR,MISCPLUGLOAD,LIVING_UNIT2_BACKROW_BOTTOMFLOOR,1200.51,2.0,556.368,0.463,81.531,6.244E-002,0.412,0.251,0.275,IECC_adj,287.655,556.368
,41,DISHWASHER3_BACKROW_BOTTOMFLOOR,DISHWASHER,LIVING_UNIT3_BACKROW_BOTTOMFLOOR,1200.51,2.0,186.821,0.156,27.377,0.150,0.600,0.250,0.000,dishwasher,0.000,166.833
,42,REFRIGERATOR3_BACKROW_BOTTOMFLOOR,REFRIGERATOR,LIVING_UNIT3_BACKROW_BOTTOMFLOOR,1200.51,2.0,310.690,0.259,45.529,0.000,1.000,0.000,0.000,refrigerator,227.232,310.690
,43,CLOTHESWASHER3_BACKROW_BOTTOMFLOOR,CLOTHESWASHER,LIVING_UNIT3_BACKROW_BOTTOMFLOOR,1200.51,2.0,80.974,0.068,11.866,0.000,0.800,0.200,0.000,clotheswasher,0.000,72.311
,44,GAS_DRYER3_BACKROW_BOTTOMFLOOR,CLOTHESDRYER,LIVING_UNIT3_BACKROW_BOTTOMFLOOR,1200.51,2.0,55.199,0.046,8.089,0.000,1.000,0.000,0.000,gas_dryer,0.000,55.199
,45,GAS_RANGE3_BACKROW_BOTTOMFLOOR,COOKINGRANGE,LIVING_UNIT3_BACKROW_BOTTOMFLOOR,1200.51,2.0,0.000,0.000,0.000,0.000,1.000,0.000,0.000,gas_range,0.000,0.000
,46,TELEVISION3_BACKROW_BOTTOMFLOOR,INTERIORLIGHTING,LIVING_UNIT3_BACKROW_BOTTOMFLOOR,1200.51,2.0,0.000,0.000,0.000,0.000,1.000,0.000,0.000,television,0.000,0.000
,47,GAS_MELS3_BACKROW_BOTTOMFLOOR,MISCPLUGLOAD,LIVING_UNIT3_BACKROW_BOTTOMFLOOR,1200.51,2.0,1343.274,1.119,196.845,6.000E-002,0.690,0.250,0.000,gas_mels,694.502,1343.274
,48,IECC_ADJ3_BACKROW_BOTTOMFLOOR,MISCPLUGLOAD,LIVING_UNIT3_BACKROW_BOTTOMFLOOR,1200.51,2.0,556.368,0.463,81.531,6.244E-002,0.412,0.251,0.275,IECC_adj,287.655,556.368
,49,DISHWASHER1_FRONTROW_MIDDLEFLOOR,DISHWASHER,LIVING_UNIT1_FRONTROW_MIDDLEFLOOR,1200.51,2.0,186.821,0.156,27.377,0.150,0.600,0.250,0.000,dishwasher,0.000,166.833
,50,REFRIGERATOR1_FRONTROW_MIDDLEFLOOR,REFRIGERATOR,LIVING_UNIT1_FRONTROW_MIDDLEFLOOR,1200.51,2.0,310.690,0.259,45.529,0.000,1.000,0.000,0.000,refrigerator,227.232,310.690
,51,CLOTHESWASHER1_FRONTROW_MIDDLEFLOOR,CLOTHESWASHER,LIVING_UNIT1_FRONTROW_MIDDLEFLOOR,1200.51,2.0,80.974,0.068,11.866,0.000,0.800,0.200,0.000,clotheswasher,0.000,72.311
,52,GAS_DRYER1_FRONTROW_MIDDLEFLOOR,CLOTHESDRYER,LIVING_UNIT1_FRONTROW_MIDDLEFLOOR,1200.51,2.0,55.199,0.046,8.089,0.000,1.000,0.000,0.000,gas_dryer,0.000,55.199
,53,GAS_RANGE1_FRONTROW_MIDDLEFLOOR,COOKINGRANGE,LIVING_UNIT1_FRONTROW_MIDDLEFLOOR,1200.51,2.0,0.000,0.000,0.000,0.000,1.000,0.000,0.000,gas_range,0.000,0.000
,54,TELEVISION1_FRONTROW_MIDDLEFLOOR,INTERIORLIGHTING,LIVING_UNIT1_FRONTROW_MIDDLEFLOOR,1200.51,2.0,0.000,0.000,0.000,0.000,1.000,0.000,0.000,television,0.000,0.000
,55,GAS_MELS1_FRONTROW_MIDDLEFLOOR,MISCPLUGLOAD,LIVING_UNIT1_FRONTROW_MIDDLEFLOOR,1200.51,2.0,1343.274,1.119,196.845,6.000E-002,0.690,0.250,0.000,gas_mels,694.502,1343.274
,56,IECC_ADJ1_FRONTROW_MIDDLEFLOOR,MISCPLUGLOAD,LIVING_UNIT1_FRONTROW_MIDDLEFLOOR,1200.51,2.0,556.368,0.463,81.531,6.244E-002,0.412,0.251,0.275,IECC_adj,287.655,556.368
,57,DISHWASHER2_FRONTROW_MIDDLEFLOOR,DISHWASHER,LIVING_UNIT2_FRONTROW_MIDDLEFLOOR,1200.51,2.0,186.821,0.156,27.377,0.150,0.600,0.250,0.000,dishwasher,0.000,166.833
,58,REFRIGERATOR2_FRONTROW_MIDDLEFLOOR,REFRIGERATOR,LIVING_UNIT2_FRONTROW_MIDDLEFLOOR,1200.51,2.0,310.690,0.259,45.529,0.000,1.000,0.000,0.000,refrigerator,227.232,310.690
,59,CLOTHESWASHER2_FRONTROW_MIDDLEFLOOR,CLOTHESWASHER,LIVING_UNIT2_FRONTROW_MIDDLEFLOOR,1200.51,2.0,80.974,0.068,11.866,0.000,0.800,0.200,0.000,clotheswasher,0.000,72.311
,60,GAS_DRYER2_FRONTROW_MIDDLEFLOOR,CLOTHESDRYER,LIVING_UNIT2_FRONTROW_MIDDLEFLOOR,1200.51,2.0,55.199,0.046,8.089,0.000,1.000,0.000,0.000,gas_dryer,0.000,55.199
,61,GAS_RANGE2_FRONTROW_MIDDLEFLOOR,COOKINGRANGE,LIVING_UNIT2_FRONTROW_MIDDLEFLOOR,1200.51,2.0,0.000,0.000,0.000,0.000,1.000,0.000,0.000,gas_range,0.000,0.000
,62,TELEVISION2_FRONTROW_MIDDLEFLOOR,INTERIORLIGHTING,LIVING_UNIT2_FRONTROW_MIDDLEFLOOR,1200.51,2.0,0.000,0.000,0.000,0.000,1.000,0.000,0.000,television,0.000,0.000
,63,GAS_MELS2_FRONTROW_MIDDLEFLOOR,MISCPLUGLOAD,LIVING_UNIT2_FRONTROW_MIDDLEFLOOR,1200.51,2.0,1343.274,1.119,196.845,6.000E-002,0.690,0.250,0.000,gas_mels,694.502,1343.274
,64,IECC_ADJ2_FRONTROW_MIDDLEFLOOR,MISCPLUGLOAD,LIVING_UNIT2_FRONTROW_MIDDLEFLOOR,1200.51,2.0,556.368,0.463,81.531,6.244E-002,0.412,0.251,0.275,IECC_adj,287.655,556.368
,65,DISHWASHER3_FRONTROW_MIDDLEFLOOR,DISHWASHER,LIVING_UNIT3_FRONTROW_MIDDLEFLOOR,1200.51,2.0,186.821,0.156,27.377,0.150,0.600,0.250,0.000,dishwasher,0.000,166.833
,66,REFRIGERATOR3_FRONTROW_MIDDLEFLOOR,REFRIGERATOR,LIVING_UNIT3_FRONTROW_MIDDLEFLOOR,1200.51,2.0,310.690,0.259,45.529,0.000,1.000,0.000,0.000,refrigerator,227.232,310.690
,67,CLOTHESWASHER3_FRONTROW_MIDDLEFLOOR,CLOTHESWASHER,LIVING_UNIT3_FRONTROW_MIDDLEFLOOR,1200.51,2.0,80.974,0.068,11.866,0.000,0.800,0.200,0.000,clotheswasher,0.000,72.311
,68,GAS_DRYER3_FRONTROW_MIDDLEFLOOR,CLOTHESDRYER,LIVING_UNIT3_FRONTROW_MIDDLEFLOOR,1200.51,2.0,55.199,0.046,8.089,0.000,1.000,0.000,0.000,gas_dryer,0.000,55.199
,69,GAS_RANGE3_FRONTROW_MIDDLEFLOOR,COOKINGRANGE,LIVING_UNIT3_FRONTROW_MIDDLEFLOOR,1200.51,2.0,0.000,0.000,0.000,0.000,1.000,0.000,0.000,gas_range,0.000,0.000
,70,TELEVISION3_FRONTROW_MIDDLEFLOOR,INTERIORLIGHTING,LIVING_UNIT3_FRONTROW_MIDDLEFLOOR,1200.51,2.0,0.000,0.000,0.000,0.000,1.000,0.000,0.000,television,0.000,0.000
,71,GAS_MELS3_FRONTROW_MIDDLEFLOOR,MISCPLUGLOAD,LIVING_UNIT3_FRONTROW_MIDDLEFLOOR,1200.51,2.0,1343.274,1.119,196.845,6.000E-002,0.690,0.250,0.000,gas_mels,694.502,1343.274
,72,IECC_ADJ3_FRONTROW_MIDDLEFLOOR,MISCPLUGLOAD,LIVING_UNIT3_FRONTROW_MIDDLEFLOOR,1200.51,2.0,556.368,0.463,81.531,6.244E-002,0.412,0.251,0.275,IECC_adj,287.655,556.368
,73,DISHWASHER1_BACKROW_MIDDLEFLOOR,DISHWASHER,LIVING_UNIT1_BACKROW_MIDDLEFLOOR,1200.51,2.0,186.821,0.156,27.377,0.150,0.600,0.250,0.000,dishwasher,0.000,166.833
,74,REFRIGERATOR1_BACKROW_MIDDLEFLOOR,REFRIGERATOR,LIVING_UNIT1_BACKROW_MIDDLEFLOOR,1200.51,2.0,310.690,0.259,45.529,0.000,1.000,0.000,0.000,refrigerator,227.232,310.690
,75,CLOTHESWASHER1_BACKROW_MIDDLEFLOOR,CLOTHESWASHER,LIVING_UNIT1_BACKROW_MIDDLEFLOOR,1200.51,2.0,80.974,0.068,11.866,0.000,0.800,0.200,0.000,clotheswasher,0.000,72.311
,76,GAS_DRYER1_BACKROW_MIDDLEFLOOR,CLOTHESDRYER,LIVING_UNIT1_BACKROW_MIDDLEFLOOR,1200.51,2.0,55.199,0.046,8.089,0.000,1.000,0.000,0.000,gas_dryer,0.000,55.199
,77,GAS_RANGE1_BACKROW_MIDDLEFLOOR,COOKINGRANGE,LIVING_UNIT1_BACKROW_MIDDLEFLOOR,1200.51,2.0,0.000,0.000,0.000,0.000,1.000,0.000,0.000,gas_range,0.000,0.000
,78,TELEVISION1_BACKROW_MIDDLEFLOOR,INTERIORLIGHTING,LIVING_UNIT1_BACKROW_MIDDLEFLOOR,1200.51,2.0,0.000,0.000,0.000,0.000,1.000,0.000,0.000,television,0.000,0.000
,79,GAS_MELS1_BACKROW_MIDDLEFLOOR,MISCPLUGLOAD,LIVING_UNIT1_BACKROW_MIDDLEFLOOR,1200.51,2.0,1343.274,1.119,196.845,6.000E-002,0.690,0.250,0.000,gas_mels,694.502,1343.274
,80,IECC_ADJ1_BACKROW_MIDDLEFLOOR,MISCPLUGLOAD,LIVING_UNIT1_BACKROW_MIDDLEFLOOR,1200.51,2.0,556.368,0.463,81.531,6.244E-002,0.412,0.251,0.275,IECC_adj,287.655,556.368
,81,DISHWASHER2_BACKROW_MIDDLEFLOOR,DISHWASHER,LIVING_UNIT2_BACKROW_MIDDLEFLOOR,1200.51,2.0,186.821,0.156,27.377,0.150,0.600,0.250,0.000,dishwasher,0.000,166.833
,82,REFRIGERATOR2_BACKROW_MIDDLEFLOOR,REFRIGERATOR,LIVING_UNIT2_BACKROW_MIDDLEFLOOR,1200.51,2.0,310.690,0.259,45.529,0.000,1.000,0.000,0.000,refrigerator,227.232,310.690
,83,CLOTHESWASHER2_BACKROW_MIDDLEFLOOR,CLOTHESWASHER,LIVING_UNIT2_BACKROW_MIDDLEFLOOR,1200.51,2.0,80.974,0.068,11.866,0.000,0.800,0.200,0.000,clotheswasher,0.000,72.311
,84,GAS_DRYER2_BACKROW_MIDDLEFLOOR,CLOTHESDRYER,LIVING_UNIT2_BACKROW_MIDDLEFLOOR,1200.51,2.0,55.199,0.046,8.089,0.000,1.000,0.000,0.000,gas_dryer,0.000,55.199
,85,GAS_RANGE2_BACKROW_MIDDLEFLOOR,COOKINGRANGE,LIVING_UNIT2_BACKROW_MIDDLEFLOOR,1200.51,2.0,0.000,0.000,0.000,0.000,1.000,0.000,0.000,gas_range,0.000,0.000
,86,TELEVISION2_BACKROW_MIDDLEFLOOR,INTERIORLIGHTING,LIVING_UNIT2_BACKROW_MIDDLEFLOOR,1200.51,2.0,0.000,0.000,0.000,0.000,1.000,0.000,0.000,television,0.000,0.000
,87,GAS_MELS2_BACKROW_MIDDLEFLOOR,MISCPLUGLOAD,LIVING_UNIT2_BACKROW_MIDDLEFLOOR,1200.51,2.0,1343.274,1.119,196.845,6.000E-002,0.690,0.250,0.000,gas_mels,694.502,1343.274
,88,IECC_ADJ2_BACKROW_MIDDLEFLOOR,MISCPLUGLOAD,LIVING_UNIT2_BACKROW_MIDDLEFLOOR,1200.51,2.0,556.368,0.463,81.531,6.244E-002,0.412,0.251,0.275,IECC_adj,287.655,556.368
,89,DISHWASHER3_BACKROW_MIDDLEFLOOR,DISHWASHER,LIVING_UNIT3_BACKROW_MIDDLEFLOOR,1200.51,2.0,186.821,0.156,27.377,0.150,0.600,0.250,0.000,dishwasher,0.000,166.833
